[Shoot] 時間:  0.22s | 弾数:119/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 16.68s | 弾数:103/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 16.73s | 弾数:102/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 16.78s | 弾数:101/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 16.83s | 弾数:100/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 16.88s | 弾数: 99/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 16.93s | 弾数: 98/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 16.98s | 弾数: 97/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 17.03s | 弾数: 96/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.08s | 弾数: 95/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.13s | 弾数: 94/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.18s | 弾数: 93/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.23s | 弾数: 92/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.28s | 弾数: 91/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.33s | 弾数: 90/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.38s | 弾数: 89/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.43s | 弾数: 88/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.48s | 弾数: 87/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 17.53s | 弾数: 86/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.58s | 弾数: 85/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.63s | 弾数: 84/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 17.68s | 弾数: 83/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.73s | 弾数: 82/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.78s | 弾数: 81/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.83s | 弾数: 80/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.88s | 弾数: 79/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 17.93s | 弾数: 78/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 17.98s | 弾数: 77/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.03s | 弾数: 76/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.08s | 弾数: 75/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.13s | 弾数: 74/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 18.18s | 弾数: 73/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.23s | 弾数: 72/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 18.28s | 弾数: 71/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.33s | 弾数: 70/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 18.38s | 弾数: 69/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.43s | 弾数: 68/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 18.48s | 弾数: 67/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 18.53s | 弾数: 66/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 18.58s | 弾数: 65/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.63s | 弾数: 64/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.68s | 弾数: 63/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.73s | 弾数: 62/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.78s | 弾数: 61/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.83s | 弾数: 60/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.88s | 弾数: 59/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.93s | 弾数: 58/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 18.98s | 弾数: 57/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.03s | 弾数: 56/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.08s | 弾数: 55/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.13s | 弾数: 54/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.18s | 弾数: 53/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.23s | 弾数: 52/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.28s | 弾数: 51/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.33s | 弾数: 50/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.38s | 弾数: 49/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.43s | 弾数: 48/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.48s | 弾数: 47/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 19.53s | 弾数: 46/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 19.58s | 弾数: 45/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 19.63s | 弾数: 44/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 19.68s | 弾数: 43/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.73s | 弾数: 42/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 19.78s | 弾数: 41/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.83s | 弾数: 40/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 19.88s | 弾数: 39/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 19.93s | 弾数: 38/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 19.98s | 弾数: 37/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.03s | 弾数: 36/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.08s | 弾数: 35/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.13s | 弾数: 34/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.18s | 弾数: 33/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.23s | 弾数: 32/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.28s | 弾数: 31/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.33s | 弾数: 30/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.38s | 弾数: 29/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.43s | 弾数: 28/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.48s | 弾数: 27/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.53s | 弾数: 26/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.58s | 弾数: 25/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 20.63s | 弾数: 24/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.68s | 弾数: 23/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 20.73s | 弾数: 22/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 20.78s | 弾数: 21/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.83s | 弾数: 20/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.88s | 弾数: 19/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 20.93s | 弾数: 18/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 20.98s | 弾数: 17/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.03s | 弾数: 16/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 21.08s | 弾数: 15/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 21.13s | 弾数: 14/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.18s | 弾数: 13/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 21.23s | 弾数: 12/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.28s | 弾数: 11/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.33s | 弾数: 10/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.38s | 弾数:  9/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.43s | 弾数:  8/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.48s | 弾数:  7/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.53s | 弾数:  6/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.58s | 弾数:  5/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.63s | 弾数:  4/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 21.68s | 弾数:  3/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.73s | 弾数:  2/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.78s | 弾数:  1/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 21.83s | 弾数:  0/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0486)
[Shoot] 時間: 23.72s | 弾数:119/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 23.77s | 弾数:118/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 23.82s | 弾数:117/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 23.87s | 弾数:116/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 23.92s | 弾数:115/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 23.97s | 弾数:114/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.02s | 弾数:113/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.07s | 弾数:112/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.12s | 弾数:111/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 24.17s | 弾数:110/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 24.22s | 弾数:109/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 24.27s | 弾数:108/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.32s | 弾数:107/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 24.37s | 弾数:106/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.42s | 弾数:105/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 24.47s | 弾数:104/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.52s | 弾数:103/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.57s | 弾数:102/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.62s | 弾数:101/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.67s | 弾数:100/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.72s | 弾数: 99/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.77s | 弾数: 98/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.82s | 弾数: 97/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.87s | 弾数: 96/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.92s | 弾数: 95/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 24.97s | 弾数: 94/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Burst] Activate!
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.297)
[Shoot] 時間: 25.02s | 弾数: 93/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間: 25.07s | 弾数: 92/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.12s | 弾数: 91/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.17s | 弾数: 90/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 25.22s | 弾数: 89/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.27s | 弾数: 88/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 25.32s | 弾数: 87/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.37s | 弾数: 86/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.42s | 弾数: 85/120 | Pellets: 1 | Dmg:     5,580 | Buffs: None
[Shoot] 時間: 25.47s | 弾数: 84/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.52s | 弾数: 83/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.57s | 弾数: 82/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 25.62s | 弾数: 81/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.67s | 弾数: 80/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 25.72s | 弾数: 79/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.77s | 弾数: 78/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.82s | 弾数: 77/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 25.87s | 弾数: 76/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 25.92s | 弾数: 75/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 25.97s | 弾数: 74/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.02s | 弾数: 73/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 26.07s | 弾数: 72/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.12s | 弾数: 71/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.17s | 弾数: 70/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.22s | 弾数: 69/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.27s | 弾数: 68/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.32s | 弾数: 67/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.37s | 弾数: 66/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 26.42s | 弾数: 65/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.47s | 弾数: 64/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.52s | 弾数: 63/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.57s | 弾数: 62/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.62s | 弾数: 61/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.67s | 弾数: 60/120 | Pellets: 1 | Dmg:     5,580 | Buffs: None
[Shoot] 時間: 26.72s | 弾数: 59/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.77s | 弾数: 58/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.82s | 弾数: 57/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.87s | 弾数: 56/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 26.92s | 弾数: 55/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 26.97s | 弾数: 54/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.02s | 弾数: 53/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.07s | 弾数: 52/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.12s | 弾数: 51/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.17s | 弾数: 50/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 27.22s | 弾数: 49/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.27s | 弾数: 48/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.32s | 弾数: 47/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.37s | 弾数: 46/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 27.42s | 弾数: 45/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.47s | 弾数: 44/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.52s | 弾数: 43/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.57s | 弾数: 42/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.62s | 弾数: 41/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.67s | 弾数: 40/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.72s | 弾数: 39/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.77s | 弾数: 38/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.82s | 弾数: 37/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 27.87s | 弾数: 36/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 27.92s | 弾数: 35/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 27.97s | 弾数: 34/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.02s | 弾数: 33/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 28.07s | 弾数: 32/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.12s | 弾数: 31/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.17s | 弾数: 30/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.22s | 弾数: 29/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 28.27s | 弾数: 28/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 28.32s | 弾数: 27/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.37s | 弾数: 26/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.42s | 弾数: 25/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 28.47s | 弾数: 24/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.52s | 弾数: 23/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 28.57s | 弾数: 22/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.62s | 弾数: 21/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.67s | 弾数: 20/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.72s | 弾数: 19/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.77s | 弾数: 18/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.82s | 弾数: 17/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.87s | 弾数: 16/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.92s | 弾数: 15/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 28.97s | 弾数: 14/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.02s | 弾数: 13/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 29.07s | 弾数: 12/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.12s | 弾数: 11/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.17s | 弾数: 10/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.22s | 弾数:  9/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.27s | 弾数:  8/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.32s | 弾数:  7/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.37s | 弾数:  6/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.42s | 弾数:  5/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.47s | 弾数:  4/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.52s | 弾数:  3/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.57s | 弾数:  2/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.62s | 弾数:  1/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 29.67s | 弾数:  0/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0486)
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0969)
[Shoot] 時間: 31.55s | 弾数:119/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 31.60s | 弾数:118/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 31.65s | 弾数:117/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 31.70s | 弾数:116/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 31.75s | 弾数:115/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 31.80s | 弾数:114/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 31.85s | 弾数:113/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 31.90s | 弾数:112/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 31.95s | 弾数:111/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.00s | 弾数:110/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.05s | 弾数:109/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.10s | 弾数:108/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.15s | 弾数:107/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.20s | 弾数:106/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.25s | 弾数:105/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.30s | 弾数:104/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 32.35s | 弾数:103/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 32.40s | 弾数:102/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.45s | 弾数:101/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 32.50s | 弾数:100/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.55s | 弾数: 99/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 32.60s | 弾数: 98/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 32.65s | 弾数: 97/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.70s | 弾数: 96/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間: 32.75s | 弾数: 95/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 32.80s | 弾数: 94/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.85s | 弾数: 93/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 32.90s | 弾数: 92/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間: 32.95s | 弾数: 91/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 33.00s | 弾数: 90/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間: 33.05s | 弾数: 89/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
